qtrs_frm_peak,Date0,GDPC10,usgdp_dv_pk0,Date1,GDPC11,usgdp_dv_pk1,Date2,GDPC12,usgdp_dv_pk2,Date3,GDPC13,usgdp_dv_pk3,Date4,GDPC14,usgdp_dv_pk4,Date5,GDPC15,usgdp_dv_pk5,Date6,GDPC16,usgdp_dv_pk6,Date7,GDPC17,usgdp_dv_pk7,Date8,GDPC18,usgdp_dv_pk8,Date9,GDPC19,usgdp_dv_pk9,Date10,GDPC110,usgdp_dv_pk10,Date11,GDPC111,usgdp_dv_pk11,Date12,GDPC112,usgdp_dv_pk12,Date13,GDPC113,usgdp_dv_pk13,Date14,GDPC114,usgdp_dv_pk14
30,1937-01-01,1158.9187365941823,1.0445904058542466,1945-01-01,2376.376561369531,2.0304940781253467,1952-07-01,2564.401,1.0791223250081663,1956-04-01,2927.665,1.371283866226444,1960-10-01,3232.009,1.188802847233742,1965-01-01,4062.3109999999997,1.3474030313915561,1967-07-01,4581.309,1.398549709273307,1977-01-01,6079.494000000001,1.2236902807556271,1981-04-01,6895.559,1.2038420310197697,1987-07-01,8533.635,1.248037883240726,1989-01-01,9101.508,1.3042894698941765,1999-04-01,12498.694,1.3266048687240388,2008-10-01,15328.027,1.1524846195303695,2015-04-01,17422.845,1.1053725083931467,,,
31,1937-04-01,1169.7186002016274,1.0543248536223666,1945-04-01,2364.035305197963,2.0199490963323288,1952-10-01,2648.6209999999996,1.1145628361498279,1956-07-01,2925.035,1.3700520051466498,1961-01-01,3253.8259999999996,1.196827611929044,1965-04-01,4113.629,1.3644243842040198,1967-10-01,4615.853,1.4090950580278085,1977-04-01,6197.686,1.2474801556470356,1981-07-01,6978.135,1.2182583328095866,1987-10-01,8680.162,1.269467349923753,1989-04-01,9170.976999999999,1.3142447086506637,1999-07-01,12662.385,1.3439789461729552,2009-01-01,15155.94,1.1395457317843392,2015-07-01,17486.021,1.1093806375815913,,,
32,1937-07-01,1170.344,1.0548885571924056,1945-07-01,2328.626,1.9896936285399849,1953-01-01,2697.855,1.1352809331048097,1956-10-01,2973.179,1.392602088730532,1961-04-01,3309.059,1.2171435045089416,1965-07-01,4205.085999999999,1.394759195852359,1968-01-01,4709.9929999999995,1.4378334534582387,1977-07-01,6309.514,1.2699890744347406,1981-10-01,6902.105,1.2049848462628927,1988-01-01,8725.006,1.2760257521563358,1989-07-01,9238.923,1.3239816942492515,1999-10-01,12877.593,1.366821011158974,2009-04-01,15134.117,1.1379049027427404,2015-10-01,17514.061999999998,1.1111596668106207,,,
33,1937-10-01,1160.6232771825833,1.0461267920466604,1945-10-01,2268.345113026019,1.9381866468542746,1953-04-01,2718.7090000000003,1.1440564783357312,1957-01-01,2992.219,1.4015202008823497,1961-07-01,3372.5809999999997,1.2405082706534607,1965-10-01,4301.973,1.4268950509118155,1968-04-01,4788.688,1.461856908189466,1977-10-01,6309.651999999999,1.2700168512955687,1982-01-01,6794.878000000001,1.1862649180511038,1988-04-01,8839.641,1.2927910371427807,1989-10-01,9257.128,1.3265905575056947,2000-01-01,12924.178999999998,1.3717656249253705,2009-07-01,15189.222,1.1420481408097936,2016-01-01,17613.264,1.117453424436176,,,
34,1938-01-01,1146.1935197637117,1.0331205426155274,1946-01-01,2193.94705389442,1.8746172526149747,1953-07-01,2703.4109999999996,1.1376189464021624,1957-04-01,2985.663,1.3984494475594864,1961-10-01,3438.7209999999995,1.2648359938485507,1966-01-01,4406.693,1.4616289857206777,1968-07-01,4825.799,1.473185892604366,1978-01-01,6329.791,1.274070461442094,1982-04-01,6825.876,1.1916766178534766,1988-07-01,8891.435,1.300365871797013,1990-01-01,9358.289,1.3410874108913056,2000-04-01,13160.841999999999,1.3968849124322762,2009-10-01,15356.058,1.1545922160507864,2016-04-01,17668.203,1.1209389665642622,,,
35,1938-04-01,1134.1440024629846,1.0222597205664299,1946-04-01,2119.325717815612,1.8108570794703196,1953-10-01,2662.482,1.1203956659400744,1957-07-01,3014.9190000000003,1.4121526140045275,1962-01-01,3500.054,1.287395598425576,1966-04-01,4421.747,1.4666221546913862,1968-10-01,4844.779,1.4789799731787188,1978-04-01,6574.39,1.3233037395705938,1982-07-01,6799.781,1.1871208946989853,1988-10-01,9009.913,1.317693192725386,1990-04-01,9392.251,1.3459543273381784,2000-07-01,13178.419,1.3987505260537925,2010-01-01,15415.145,1.1590348529742593,2016-07-01,17764.388,1.127041314069494,,,
36,1938-07-01,1131.5639999999999,1.0199342375667897,1946-07-01,2058.375,1.7587777610685404,1954-01-01,2649.755,1.1150400332483157,1957-10-01,2983.7270000000003,1.3975426479205202,1962-04-01,3531.683,1.2990294290415045,1966-07-01,4459.195,1.4790430522345706,1969-01-01,4920.605,1.5021275998189119,1978-07-01,6640.496999999999,1.336609862315334,1982-10-01,6802.496999999999,1.1875950600213687,1989-01-01,9101.508,1.3310888945471107,1990-07-01,9398.499,1.3468496955131994,2000-10-01,13260.506000000001,1.4074631974624174,2010-04-01,15557.277,1.1697214823717081,2016-10-01,17876.179,1.1341337664264874,,,
37,1938-10-01,1143.427949080021,1.0306277978598555,1946-10-01,2024.9887956579935,1.7302509310578713,1954-04-01,2652.643,1.116255328857163,1958-01-01,2906.2740000000003,1.361264573314704,1962-07-01,3575.07,1.314988106487307,1966-10-01,4495.777,1.4911767115468109,1969-04-01,4935.564,1.5066941778648417,1978-10-01,6729.755,1.3545758553864162,1983-01-01,6892.144,1.2032458327222957,1989-04-01,9170.976999999999,1.3412486850362573,1990-10-01,9312.937,1.3345882531650648,2001-01-01,13222.69,1.4034494269264182,2010-07-01,15671.966999999999,1.178344801016302,2017-01-01,17977.299,1.1405492093721552,,,
38,1939-01-01,1166.2509343509698,1.0511992759921778,1947-01-01,2033.0610000000001,1.7371482230865456,1954-07-01,2682.6009999999997,1.1288619167553093,1958-04-01,2925.3790000000004,1.3702131307023342,1962-10-01,3586.827,1.319312585495542,1967-01-01,4535.590999999999,1.5043823731251151,1969-07-01,4968.164000000001,1.5166460760062486,1979-01-01,6741.854,1.3570111614672944,1983-04-01,7048.982,1.2306269596854726,1989-07-01,9238.923,1.3511857378882572,1991-01-01,9269.367,1.3283444645309956,2001-04-01,13299.983999999999,1.4116533718124322,2010-10-01,15750.625,1.1842589434694057,2017-04-01,18054.052,1.1454187158239832,,,
39,1939-04-01,1194.4332024464343,1.0766013390861349,1947-04-01,2027.639,1.7325153971823668,1954-10-01,2735.091,1.1509501669313462,1958-07-01,2993.0679999999998,1.401917862500884,1963-01-01,3625.9809999999998,1.3337142739439931,1967-04-01,4538.37,1.5053041225983184,1969-10-01,4943.935,1.5092496177219497,1979-04-01,6749.063,1.358462200523171,1983-07-01,7189.896,1.2552280393019504,1989-10-01,9257.128,1.3538482058359018,1991-04-01,9341.642,1.3387018164595554,2001-07-01,13244.784,1.4057944725743545,2011-01-01,15712.753999999999,1.181411496434883,2017-07-01,18185.636000000002,1.153766912467207,,,
40,1939-07-01,1222.375,1.1017866542641024,1947-07-01,2023.4520000000002,1.7289378165735887,1955-01-01,2813.212,1.1838241656359025,1958-10-01,3063.085,1.4347130021297612,1963-04-01,3666.6690000000003,1.3486802007864762,1967-07-01,4581.309,1.519546296268656,1970-01-01,4936.594,1.5070086090024382,1979-07-01,6799.2,1.3685538561126402,1983-10-01,7339.893,1.2814148492657071,1990-01-01,9358.289,1.3686429281677703,1991-07-01,9388.845,1.3454662313067889,2001-10-01,13280.858999999999,1.4096234542775004,2011-04-01,15825.096000000001,1.1898582735137126,2017-10-01,18359.432,1.1647932012546405,,,
